DATE;YEAR;Train;ID;URL;HQ;AUT_COMM;PLAIN_ML;PLAIN_WO;DEFEN_ML;RQ_JOINT;PCI+;PCI-;RQ_FH_AT;RQ_FH_SP;PVF+;PVF-;RQ_MP_AT;RQ_MP_SP;PPA+;PPA-;CD_JOINT;CD_JO_CF;WIN_SL;WINWIN;DCI+;DCI=;DCI-;CD_FH_AT;CD_FH_SP;DVF+;DVF-;CD_MP_AT;CD_MP_SP;DPA+;DPA-;LP_BI_SL_b;LP_BI_JN_b;LP_BI_SL;LP_BI_JN;LP_BI_b;LP_BI;LP_PE_SL_b;LP_PE_JN_b;LP_PE_SL;LP_PE_JN;LP_PE_b;LP_PE;LP_RA_SL_b;LP_RA_JN_b;LP_RA_SL;LP_RA_JN;LP_RA_b;LP_RA;LP_RJ_SL_b;LP_RJ_JN_b;LP_RJ_SL;LP_RJ_JN;LP_RJ_b;LP_RJ;FT_RP_SL_b;FT_RP_JN_b;FT_RP_SL;FT_RP_JN;FT_RP_b;FT_RP;FT_CW_SL_b;FT_CW_JN_b;FT_CW_SL;FT_CW_JN;FT_CW_b;FT_CW;FT_CC_SL_b;FT_CC_JN_b;FT_CC_SL;FT_CC_JN;FT_CC_b;FT_CC;FT_CR_SL_b;FT_CR_JN_b;FT_CR_SL;FT_CR_JN;FT_CR_b;FT_CR;FT_RA_SL_b;FT_RA_JN_b;FT_RA_SL;FT_RA_JN;FT_RA_b;FT_RA;FT_RD_SL_b;FT_RD_JN_b;FT_RD_SL;FT_RD_JN;FT_RD_b;FT_RD;FT_PD_SL_b;FT_PD_JN_b;FT_PD_SL;FT_PD_JN;FT_PD_b;FT_PD;FT_AG_SL_b;FT_AG_JN_b;FT_AG_SL;FT_AG_JN;FT_AG_b;FT_AG;LN_JNPREF_b;LN_JNPREF;FT_SL_IN_b;FT_JN_IN_b;FT_SL_IN;FT_JN_IN;JUDGE_ML;JUDGE_ID;Unnamed: 113
43901;2020;0;APM_2020_3623;http://labje.unizar.es/sentencias/APM_2020_3623.pdf;Madrid;Comunidad de Madrid;1;0;0;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;1;1;3;2;-1;-1;0;0;0;0;0;0;0;0;3;4;6;5;0;166;
43973;2020;0;APM_2020_4335;http://labje.unizar.es/sentencias/APM_2020_4335.pdf;Madrid;Comunidad de Madrid;0;1;1;0;3;0.0;1;0;2;0;1;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;2;0;2;0;152;
43980;2020;0;APM_2020_4338;http://labje.unizar.es/sentencias/APM_2020_4338.pdf;Madrid;Comunidad de Madrid;1;0;0;1;0;2.0;0;0;0;0;0;1;0;4;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;2;0;-1;-2;1;0;1;0;-1;-1;1;0;2;0;-1;-2;1;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;9;3;0;151;
43969;2020;0;APM_2020_4343;http://labje.unizar.es/sentencias/APM_2020_4343.pdf;Madrid;Comunidad de Madrid;0;1;1;0;2;0.0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0;2;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;1;1;2;1;-1;-1;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;3;2;5;4;1;159;
43969;2020;0;APM_2020_4348;http://labje.unizar.es/sentencias/APM_2020_4348.pdf;Madrid;Comunidad de Madrid;1;0;0;1;0;4.0;0;1;0;2;0;1;0;7;0;0;0;0;2;0;0;1;0;3;0;1;0;2;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;-1;-6;1;0;6;0;-1;-6;0;0;0;0;0;0;1;0;3;0;-1;-3;1;1;7;1;-1;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;22;1;0;151;
43973;2020;0;APM_2020_4354;http://labje.unizar.es/sentencias/APM_2020_4354.pdf;Madrid;Comunidad de Madrid;1;0;0;0;2;0.0;0;0;0;0;0;1;0;3;0;1;0;0;0;2;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;5;0;1;0;4;1;4;1;1;3;5;1;2;1;1;3;2;-1;-1;0;1;0;2;1;2;0;0;0;0;0;0;0;0;2;5;6;18;0;151;
43980;2020;0;APM_2020_4390;http://labje.unizar.es/sentencias/APM_2020_4390.pdf;Madrid;Comunidad de Madrid;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;1;1;3;1;2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;3;1;4;3;1;159;
43987;2020;0;APM_2020_5377;http://labje.unizar.es/sentencias/APM_2020_5377.pdf;Madrid;Comunidad de Madrid;1;0;0;1;0;2.0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;4;2;0;147;
43994;2020;0;APM_2020_5388;http://labje.unizar.es/sentencias/APM_2020_5388.pdf;Madrid;Comunidad de Madrid;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;1;0;5;1;5;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;1;2;1;8;1;159;
43991;2020;0;APM_2020_5414;http://labje.unizar.es/sentencias/APM_2020_5414.pdf;Madrid;Comunidad de Madrid;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;5;1;5;0;1;0;7;1;7;1;1;4;1;-1;-3;0;0;0;0;0;0;0;0;1;4;4;14;0;151;
43980;2020;0;APM_2020_5416;http://labje.unizar.es/sentencias/APM_2020_5416.pdf;Madrid;Comunidad de Madrid;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;-1;-7;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;0;0;165;
43980;2020;0;APM_2020_5418;http://labje.unizar.es/sentencias/APM_2020_5418.pdf;Madrid;Comunidad de Madrid;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;0;6;0;-1;-6;1;0;4;0;-1;-4;1;0;2;0;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;15;0;0;147;
43871;2020;0;APM_2020_815;http://labje.unizar.es/sentencias/APM_2020_815.pdf;Madrid;Comunidad de Madrid;0;1;1;0;2;0.0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;2;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;2;1;2;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;4;0;8;0;161;
43872;2020;0;APM_2020_818;http://labje.unizar.es/sentencias/APM_2020_818.pdf;Madrid;Comunidad de Madrid;0;1;1;0;1;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;1;1;2;3;1;1;1;1;3;1;-1;-2;0;0;0;0;0;0;0;0;3;3;7;7;1;159;
43872;2020;0;APM_2020_839;http://labje.unizar.es/sentencias/APM_2020_839.pdf;Madrid;Comunidad de Madrid;1;0;0;1;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;-1;-2;1;1;11;1;-1;-10;1;0;2;0;-1;-2;1;0;5;0;-1;-5;0;0;0;0;0;0;0;0;5;2;24;2;0;165;
43872;2020;0;APM_2020_845;http://labje.unizar.es/sentencias/APM_2020_845.pdf;Madrid;Comunidad de Madrid;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;159;
43874;2020;0;APM_2020_978;http://labje.unizar.es/sentencias/APM_2020_978.pdf;Madrid;Comunidad de Madrid;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;4;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;5;2;-1;-3;1;1;6;4;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;12;6;0;167;
42566;2016;1;APMA_2016_1818;http://labje.unizar.es/sentencias/APMA_2016_1818.pdf;Málaga;Andalucía;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;3;0;6;0;0;168;
42459;2016;1;APMA_2016_883;http://labje.unizar.es/sentencias/APMA_2016_883.pdf;Málaga;Andalucía;1;0;0;1;0;3.0;1;1;1;1;0;0;0;0;0;0;0;0;3;0;0;1;1;1;1;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;1;4;2;-1;-2;1;0;4;0;-1;-4;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;4;1;14;2;0;169;
43382;2018;1;APMA_2018_2146;http://labje.unizar.es/sentencias/APMA_2018_2146.pdf;Málaga;Andalucía;1;0;0;1;0;2.0;0;0;0;0;0;1;0;3;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;1;2;1;-1;-1;1;1;3;1;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;8;2;1;16;
43414;2018;1;APMA_2018_2150;http://labje.unizar.es/sentencias/APMA_2018_2150.pdf;Málaga;Andalucía;1;0;0;1;0;3.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;1;0;2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;4;0;-1;-4;0;0;0;0;0;0;0;1;0;3;1;3;1;1;1;2;1;1;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;4;2;9;5;1;170;
43390;2018;1;APMA_2018_2184;http://labje.unizar.es/sentencias/APMA_2018_2184.pdf;Málaga;Andalucía;1;0;0;1;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;2;2;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;4;1;6;2;0;171;
43417;2018;1;APMA_2018_2203;http://labje.unizar.es/sentencias/APMA_2018_2203.pdf;Málaga;Andalucía;0;1;1;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;0;1;16;
43419;2018;1;APMA_2018_2257;http://labje.unizar.es/sentencias/APMA_2018_2257.pdf;Málaga;Andalucía;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;2;1;1;0;1;0;8;1;8;1;1;2;4;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3;6;4;17;1;170;
43431;2018;1;APMA_2018_2260;http://labje.unizar.es/sentencias/APMA_2018_2260.pdf;Málaga;Andalucía;1;0;0;1;0;2.0;0;0;0;0;0;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;6;1;0;168;
43447;2018;1;APMA_2018_2305;http://labje.unizar.es/sentencias/APMA_2018_2305.pdf;Málaga;Andalucía;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;2;0;-1;-2;1;0;1;0;-1;-1;0;0;0;0;0;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;3;0;-1;-3;0;1;0;2;1;2;0;0;4;1;9;2;0;71;
43245;2018;1;APMA_2018_2347;http://labje.unizar.es/sentencias/APMA_2018_2347.pdf;Málaga;Andalucía;1;0;0;0;2;0.0;0;0;0;0;1;0;1;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;1;0;5;1;5;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;4;0;12;0;171;
43370;2018;1;APMA_2018_2452;http://labje.unizar.es/sentencias/APMA_2018_2452.pdf;Málaga;Andalucía;1;0;0;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;1;1;1;2;1;1;1;1;1;1;0;0;0;1;0;3;1;3;0;1;0;9;1;9;1;1;3;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;7;21;0;171;
43285;2018;1;APMA_2018_2462;http://labje.unizar.es/sentencias/APMA_2018_2462.pdf;Málaga;Andalucía;0;1;1;0;4;0.0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;2;1;1;1;1;1;3;1;2;1;1;2;3;1;1;0;1;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;4;13;0;172;
43299;2018;1;APMA_2018_2474;http://labje.unizar.es/sentencias/APMA_2018_2474.pdf;Málaga;Andalucía;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;1;0;2;1;2;1;1;1;1;0;0;0;1;0;6;1;6;1;1;2;4;1;2;1;1;3;3;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0;4;7;7;20;0;172;
43305;2018;1;APMA_2018_2495;http://labje.unizar.es/sentencias/APMA_2018_2495.pdf;Málaga;Andalucía;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;3;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;-3;1;0;4;0;-1;-4;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;3;0;8;0;1;16;
43641;2019;0;APMA_2019_1348;http://labje.unizar.es/sentencias/APMA_2019_1348.pdf;Málaga;Andalucía;0;1;1;0;2;0.0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;3;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;4;1;4;1;1;5;3;-1;-2;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;2;3;7;8;0;168;
43473;2019;1;APML_2019_12;http://labje.unizar.es/sentencias/APML_2019_12.pdf;Melilla;Melilla;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;6;1;-1;-5;1;0;1;0;-1;-1;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;4;1;12;1;1;173;
43643;2019;0;APML_2019_127;http://labje.unizar.es/sentencias/APML_2019_127.pdf;Melilla;Melilla;0;1;1;0;2;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;4;4;0;0;1;1;1;1;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;4;4;7;7;1;174;
43549;2019;1;APML_2019_71;http://labje.unizar.es/sentencias/APML_2019_71.pdf;Melilla;Melilla;1;0;0;0;1;0.0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;5;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;1;174;
43396;2018;1;APMU_2018_2145;http://labje.unizar.es/sentencias/APMU_2018_2145.pdf;Cartagena;Región de Murcia;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;1;0;4;0;-1;-4;1;0;3;0;-1;-3;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;5;0;16;0;1;175;
43438;2018;1;APMU_2018_2380;http://labje.unizar.es/sentencias/APMU_2018_2380.pdf;Cartagena;Región de Murcia;0;1;1;1;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;6;0;-1;-6;0;0;0;0;0;0;1;1;12;1;-1;-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;20;1;1;176;
43452;2018;1;APMU_2018_2381;http://labje.unizar.es/sentencias/APMU_2018_2381.pdf;Cartagena;Región de Murcia;0;1;1;0;1;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;4;1;4;1;0;1;0;-1;-1;0;0;0;0;0;0;1;1;1;2;1;5;1;177;
43424;2018;1;APMU_2018_2450;http://labje.unizar.es/sentencias/APMU_2018_2450.pdf;Cartagena;Región de Murcia;1;0;0;1;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;3;1;175;
43431;2018;1;APMU_2018_2451;http://labje.unizar.es/sentencias/APMU_2018_2451.pdf;Cartagena;Región de Murcia;1;0;0;0;1;0.0;0;0;0;0;0;1;0;1;0;1;0;0;0;2;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;2;4;2;1;175;
43441;2018;1;APMU_2018_2626;http://labje.unizar.es/sentencias/APMU_2018_2626.pdf;Murcia;Región de Murcia;1;0;0;1;0;2.0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;4;1;178;
43433;2018;1;APMU_2018_2629;http://labje.unizar.es/sentencias/APMU_2018_2629.pdf;Murcia;Región de Murcia;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;1;1;0;0;1;0;4;0;-1;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;8;1;1;179;
43454;2018;1;APMU_2018_2634;http://labje.unizar.es/sentencias/APMU_2018_2634.pdf;Murcia;Región de Murcia;1;0;0;1;0;2.0;1;0;2;0;0;1;0;4;0;0;0;0;5;0;0;0;1;0;2;1;0;2;0;1;0;3;0;-1;-3;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;1;-1;-4;1;0;4;0;-1;-4;0;0;0;0;0;0;1;0;1;0;-1;-1;1;1;4;4;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;5;2;16;5;1;180;
43454;2018;1;APMU_2018_2641;http://labje.unizar.es/sentencias/APMU_2018_2641.pdf;Murcia;Región de Murcia;1;0;0;1;0;2.0;0;0;0;0;0;1;0;2;1;1;0;1;0;0;2;0;0;0;0;0;1;0;2;0;1;0;3;1;3;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;1;0;8;1;8;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;11;1;181;
43454;2018;1;APMU_2018_2697;http://labje.unizar.es/sentencias/APMU_2018_2697.pdf;Murcia;Región de Murcia;0;1;1;1;0;2.0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;1;0;2;0;-1;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;1;-1;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;8;1;1;179;
